idx,id_1,font_1,c_1,r_1,id_2,font_2,c_2,r_2
00007692.png,179,30,2,11,18,35,46,59
00007693.png,309,25,50,0,487,16,8,45
00007694.png,181,12,61,17,73,14,7,64
00007695.png,96,27,21,12,381,17,64,50
00007696.png,349,6,16,10,331,17,51,64
00007697.png,93,34,56,11,29,19,14,53
00007698.png,424,1,59,28,15,14,2,63
00007699.png,182,43,14,15,414,31,48,60
00007700.png,453,23,61,2,384,33,9,59
00007701.png,171,1,61,15,201,1,0,61
00007702.png,465,44,4,5,443,49,58,51
00007703.png,110,39,8,9,364,42,55,61
00007704.png,398,48,61,4,282,44,16,56
00007705.png,318,8,42,3,63,17,6,42
00007706.png,466,2,51,12,280,6,18,46
00007707.png,393,2,53,2,47,5,1,51
00007708.png,153,31,10,14,213,11,48,51
00007709.png,473,21,56,24,144,18,14,63
00007710.png,367,27,37,15,417,29,1,61
00007711.png,419,28,1,3,204,0,55,36
00007712.png,370,22,45,14,377,6,2,59
00007713.png,473,28,55,19,352,16,9,57
00007714.png,412,48,45,1,201,22,8,34
00007715.png,350,49,6,2,179,22,54,49
00007716.png,339,45,38,14,347,23,2,63
00007717.png,243,23,9,17,6,7,58,51
00007718.png,10,24,55,21,209,7,1,59
00007719.png,92,5,59,20,276,47,4,54
00007720.png,190,32,13,12,473,7,63,55
00007721.png,112,5,35,13,239,40,2,51
00007722.png,137,33,1,11,465,2,55,64
00007723.png,453,46,53,18,201,8,12,61
00007724.png,99,42,58,9,399,41,24,53
00007725.png,377,23,4,1,137,8,56,53
00007726.png,39,47,56,17,140,10,0,53
00007727.png,424,35,54,5,41,15,11,60
00007728.png,343,0,55,1,39,40,0,51
00007729.png,287,48,55,8,274,28,7,45
00007730.png,374,43,60,12,213,41,11,51
00007731.png,470,0,10,12,134,31,64,54
00007732.png,496,26,6,17,358,28,44,51
00007733.png,376,48,4,18,171,35,63,58
00007734.png,119,0,21,24,94,49,63,57
00007735.png,157,26,62,17,197,21,23,55
00007736.png,435,16,52,2,314,26,3,43
00007737.png,74,34,60,8,141,15,4,55
00007738.png,399,20,54,11,19,10,10,51
00007739.png,196,32,5,4,339,21,41,58
00007740.png,281,25,20,7,137,3,64,57
00007741.png,7,7,58,2,20,22,1,44
00007742.png,310,9,4,4,289,24,51,43
00007743.png,118,22,54,11,391,48,17,61
00007744.png,391,29,51,20,406,1,0,59
00007745.png,232,20,51,3,376,9,18,41
00007746.png,454,35,12,9,18,15,54,43
00007747.png,82,25,0,4,7,40,55,42
00007748.png,397,1,40,6,103,0,0,39
00007749.png,422,3,24,27,381,13,64,63
00007750.png,95,38,63,13,405,7,29,54
00007751.png,484,45,4,1,234,11,63,43
00007752.png,207,42,54,3,121,14,13,40
00007753.png,433,49,5,7,102,46,42,48
00007754.png,148,43,4,6,257,23,55,46
00007755.png,384,25,13,20,465,33,64,64
00007756.png,225,45,5,2,63,12,58,49
00007757.png,143,21,59,7,381,22,8,42
00007758.png,315,41,2,5,314,16,38,56
00007759.png,26,5,59,28,331,27,21,63
00007760.png,369,48,53,23,342,4,9,59
00007761.png,71,38,44,0,259,16,4,58
00007762.png,88,21,12,1,408,12,50,52
00007763.png,247,40,16,12,346,6,58,45
00007764.png,263,14,34,8,334,9,1,47
00007765.png,200,3,10,3,156,47,54,41
00007766.png,20,2,60,5,369,11,16,60
00007767.png,32,5,6,9,97,41,47,44
00007768.png,138,21,26,12,349,25,62,57
00007769.png,58,4,20,14,408,12,63,52
00007770.png,124,35,22,18,96,11,64,57
00007771.png,361,33,4,5,154,36,54,64
00007772.png,133,28,54,6,330,1,13,57
00007773.png,384,9,44,9,295,42,3,61
00007774.png,11,28,29,21,449,1,63,58
00007775.png,492,25,51,8,377,30,17,42
00007776.png,492,2,1,8,450,23,48,61
00007777.png,113,36,16,3,295,40,58,53
00007778.png,447,42,46,3,253,13,2,60
00007779.png,152,24,64,2,75,5,12,53
00007780.png,254,25,54,1,270,48,15,34
00007781.png,403,2,63,4,243,22,18,55
00007782.png,68,1,61,4,399,44,15,53
00007783.png,414,27,42,16,376,38,5,49
00007784.png,171,47,51,21,492,31,3,62
00007785.png,480,33,15,16,435,25,48,56
00007786.png,208,43,47,23,58,21,11,60
00007787.png,224,48,59,21,477,14,14,64
00007788.png,60,27,62,0,499,1,22,55
00007789.png,305,22,6,2,126,7,62,51
00007790.png,120,1,64,7,403,2,21,46
00007791.png,71,44,48,13,490,49,3,56
00007792.png,482,27,61,3,148,18,9,36
00007793.png,44,34,0,6,100,0,49,51
00007794.png,163,9,15,12,408,6,57,50
00007795.png,97,39,1,8,10,28,57,44
00007796.png,452,21,1,21,216,4,63,57
00007797.png,322,22,42,5,184,40,7,55
00007798.png,295,0,56,13,53,39,15,54
00007799.png,308,21,13,1,184,15,48,45
00007800.png,188,27,47,3,50,6,7,52
00007801.png,426,3,54,3,193,7,9,63
00007802.png,222,13,1,11,67,28,52,49
00007803.png,268,40,7,5,292,9,42,62
00007804.png,217,28,60,23,72,12,4,60
00007805.png,191,6,11,10,390,48,58,47
00007806.png,96,18,2,2,222,21,50,57
00007807.png,385,1,2,4,277,10,59,53
00007808.png,128,9,5,14,258,44,48,55
00007809.png,202,16,47,3,298,18,3,49
00007810.png,67,46,11,5,491,38,48,59
00007811.png,75,34,2,3,254,13,39,62
00007812.png,382,26,2,1,448,33,36,37
00007813.png,3,26,25,11,463,48,62,50
00007814.png,123,16,42,7,470,16,2,56
00007815.png,75,24,20,9,287,14,64,46
00007816.png,447,45,20,17,116,33,64,64
00007817.png,30,4,58,19,219,28,12,55
00007818.png,68,48,51,25,114,17,2,58
00007819.png,215,22,47,3,431,22,2,43
00007820.png,57,11,55,6,459,44,3,41
00007821.png,499,13,56,16,179,42,8,60
00007822.png,471,14,4,13,445,31,45,64
00007823.png,374,1,58,9,182,46,6,61
00007824.png,118,19,56,13,260,9,5,61
00007825.png,475,2,1,6,5,7,56,53
00007826.png,14,37,3,19,434,10,60,62
00007827.png,273,20,57,7,416,32,15,55
00007828.png,286,44,60,5,11,36,23,41
00007829.png,147,38,1,1,199,14,48,43
00007830.png,53,8,56,9,66,10,23,53
00007831.png,9,5,48,3,53,45,11,55
00007832.png,291,30,37,10,183,16,3,56
00007833.png,56,8,1,21,275,41,44,55
00007834.png,90,45,60,8,358,18,15,55
00007835.png,94,18,46,6,188,17,9,54
00007836.png,351,12,62,21,46,30,18,57
00007837.png,209,8,24,14,293,29,61,61
00007838.png,226,43,1,6,178,21,40,41
00007839.png,269,2,3,17,364,22,61,59
00007840.png,461,49,21,1,350,40,59,60
00007841.png,239,18,39,8,49,31,6,54
00007842.png,357,19,53,4,421,31,16,53
00007843.png,11,41,61,2,158,31,16,35
00007844.png,327,43,64,3,53,26,13,60
00007845.png,198,25,61,11,162,6,25,57
00007846.png,405,32,51,19,276,10,13,64
00007847.png,378,37,3,3,438,18,48,60
00007848.png,89,30,59,16,342,17,1,50
00007849.png,358,37,6,1,90,1,39,41
00007850.png,133,31,7,23,295,25,58,62
00007851.png,92,14,10,10,2,35,62,59
00007852.png,182,0,9,8,340,26,53,59
00007853.png,414,14,53,7,312,45,11,56
00007854.png,291,14,3,25,131,15,50,64
00007855.png,51,5,1,4,448,39,61,43
00007856.png,209,2,46,6,377,7,13,46
00007857.png,348,23,54,11,354,21,17,49
00007858.png,376,3,53,9,55,41,11,53
00007859.png,257,47,20,20,265,11,61,64
00007860.png,415,2,64,6,392,29,13,55
00007861.png,113,0,55,3,48,19,9,53
00007862.png,468,5,16,9,200,4,64,64
00007863.png,63,3,63,3,174,31,26,56
00007864.png,203,15,10,7,358,48,53,47
00007865.png,211,22,3,23,114,28,49,60
00007866.png,451,29,7,10,75,3,45,53
00007867.png,419,42,58,1,371,31,2,47
00007868.png,327,45,19,0,277,24,62,39
00007869.png,36,12,53,12,225,9,15,47
00007870.png,492,44,51,2,368,48,5,54
00007871.png,151,14,52,21,387,16,14,57
00007872.png,448,6,62,20,422,27,13,55
00007873.png,342,44,56,10,276,40,12,57
00007874.png,376,11,1,4,477,1,39,63
00007875.png,412,36,53,12,370,9,9,62
00007876.png,29,47,57,17,303,34,10,58
00007877.png,256,22,44,13,280,5,2,46
00007878.png,140,23,63,10,22,6,15,63
00007879.png,24,16,5,17,169,23,47,54
00007880.png,450,14,5,6,175,14,42,41
00007881.png,67,42,17,1,101,2,58,42
00007882.png,352,48,18,0,364,33,61,45
00007883.png,448,23,11,21,97,16,59,61
00007884.png,255,38,10,1,241,21,50,55
00007885.png,181,9,51,20,449,10,6,55
00007886.png,392,17,55,7,118,4,16,53
00007887.png,10,13,30,22,362,32,64,64
00007888.png,259,13,53,2,143,12,18,50
00007889.png,116,39,1,7,157,46,43,61
00007890.png,320,16,57,20,283,26,17,55
00007891.png,77,12,26,2,145,44,63,62
00007892.png,283,34,12,2,460,30,58,54
00007893.png,149,26,52,8,186,30,10,54
00007894.png,150,35,10,0,252,36,45,47
00007895.png,33,31,53,10,133,49,6,56
00007896.png,197,35,9,14,454,3,54,56
00007897.png,4,15,24,6,295,45,61,52
00007898.png,456,9,52,8,381,1,6,53
00007899.png,275,34,11,0,336,46,48,36
00007900.png,475,43,57,16,376,44,18,52
00007901.png,372,14,52,3,348,17,3,53
00007902.png,32,25,57,21,74,49,22,54
00007903.png,226,22,0,2,298,8,60,50
00007904.png,348,7,52,15,213,38,9,49
00007905.png,279,15,6,20,50,29,44,64
00007906.png,15,1,56,15,223,8,6,63
00007907.png,203,24,11,13,432,40,45,61
00007908.png,334,25,34,11,253,48,1,50
00007909.png,383,4,11,12,115,33,63,64
00007910.png,194,33,62,10,339,40,14,54
00007911.png,121,21,60,1,114,8,19,46
00007912.png,267,24,56,1,87,20,12,43
00007913.png,397,15,2,8,67,29,43,60
00007914.png,160,27,59,5,389,25,3,45
00007915.png,41,38,8,23,309,2,56,58
00007916.png,136,19,61,5,380,5,19,38
00007917.png,443,22,64,11,218,1,29,53
00007918.png,154,2,46,19,171,18,4,59
00007919.png,1,12,58,22,383,3,0,62
00007920.png,463,5,9,14,218,44,49,49
00007921.png,378,19,9,1,178,49,56,43
00007922.png,142,4,9,1,345,48,61,42
00007923.png,448,2,63,12,60,41,6,63
00007924.png,388,9,3,10,323,37,58,48
00007925.png,345,37,47,6,141,5,8,63
00007926.png,103,22,59,11,63,35,10,58
00007927.png,291,7,12,14,249,15,45,56
00007928.png,478,27,47,28,397,32,5,61
00007929.png,87,21,2,0,426,40,40,56
00007930.png,233,6,19,3,40,44,55,52
00007931.png,35,2,17,16,249,14,54,50
00007932.png,432,25,63,9,179,47,25,54
00007933.png,176,8,39,27,300,27,3,60
00007934.png,252,21,22,18,215,24,61,64
00007935.png,351,17,9,13,488,40,42,59
00007936.png,218,8,50,10,125,30,15,51
00007937.png,358,13,64,2,432,36,9,38
00007938.png,403,8,58,18,68,12,14,63
00007939.png,421,42,50,21,451,44,5,61
00007940.png,230,31,64,11,181,30,15,63
00007941.png,59,26,46,14,47,42,7,50
00007942.png,426,49,59,0,222,27,6,60
00007943.png,186,37,44,7,288,37,0,60
00007944.png,365,0,59,0,286,22,13,64
00007945.png,31,23,5,12,114,45,57,45
00007946.png,276,46,3,12,100,1,54,50
00007947.png,295,28,21,1,454,0,57,48
00007948.png,390,44,7,11,192,14,56,50
00007949.png,39,49,0,9,45,45,62,47
00007950.png,180,48,62,6,159,26,8,54
00007951.png,493,17,17,1,15,24,52,42
00007952.png,4,6,61,8,482,19,25,54
00007953.png,391,37,27,2,436,9,61,61
00007954.png,182,1,40,10,266,3,0,60
00007955.png,418,35,50,23,332,33,3,64
00007956.png,402,2,42,4,450,29,6,45
00007957.png,243,48,53,9,450,42,16,43
00007958.png,241,20,62,22,32,31,24,58
00007959.png,5,44,50,11,398,8,17,53
00007960.png,16,22,25,2,412,31,63,45
00007961.png,197,45,28,0,202,21,63,52
00007962.png,60,41,56,13,35,21,9,53
00007963.png,216,4,59,16,223,39,22,57
00007964.png,397,24,1,11,287,49,50,54
00007965.png,335,27,51,2,381,22,11,63
00007966.png,473,20,18,0,350,32,59,40
00007967.png,444,11,3,4,389,7,64,59
00007968.png,97,29,16,8,319,36,50,46
00007969.png,387,31,59,7,200,16,10,55
00007970.png,149,27,48,3,8,10,0,48
00007971.png,6,13,58,16,338,35,13,61
00007972.png,359,47,54,22,138,28,17,64
00007973.png,455,49,9,12,150,45,61,47
00007974.png,392,7,6,0,419,17,62,36
00007975.png,480,29,54,1,387,35,19,36
00007976.png,409,31,56,16,29,17,9,62
00007977.png,71,34,56,16,41,11,7,55
00007978.png,228,23,6,21,122,16,64,61
00007979.png,117,34,56,10,176,27,1,56
00007980.png,428,28,61,24,85,16,9,62
00007981.png,340,28,13,7,50,14,55,51
00007982.png,492,12,49,7,99,48,6,58
00007983.png,283,5,61,10,117,35,15,55
00007984.png,238,47,3,21,411,13,62,55
00007985.png,168,49,11,3,43,1,64,64
00007986.png,387,48,12,16,67,39,54,59
00007987.png,93,15,7,10,295,9,57,46
00007988.png,262,2,20,4,415,31,61,51
00007989.png,306,45,17,8,356,35,62,57
00007990.png,440,49,52,3,50,48,9,47
00007991.png,255,0,0,7,142,12,47,47
00007992.png,182,26,53,2,230,39,19,62
00007993.png,491,36,60,0,141,14,26,33
00007994.png,397,24,61,3,225,3,2,51
00007995.png,152,11,57,12,78,48,18,64
00007996.png,480,34,12,8,449,19,57,48
00007997.png,384,37,36,3,332,35,2,37
00007998.png,413,36,21,17,34,10,56,59
00007999.png,301,6,9,5,98,3,55,62
00008000.png,120,43,8,22,29,22,62,62
00008001.png,161,18,36,0,243,47,1,42
00008002.png,420,34,41,2,0,46,6,53
00008003.png,185,17,11,1,95,26,46,54
00008004.png,413,2,0,8,277,49,63,47
00008005.png,367,28,19,7,179,35,62,53
00008006.png,339,8,7,1,435,0,55,59
00008007.png,180,35,57,1,208,34,4,35
00008008.png,452,34,1,12,57,4,59,59
00008009.png,243,9,37,14,31,7,4,53
00008010.png,90,33,53,11,460,34,6,59
00008011.png,80,36,59,5,384,2,24,47
00008012.png,408,21,50,15,297,6,10,49
00008013.png,442,17,14,11,30,8,50,62
00008014.png,67,9,14,16,422,21,47,59
00008015.png,307,33,11,11,346,33,52,45
00008016.png,266,22,56,0,251,5,1,64
00008017.png,328,24,47,21,225,20,8,57
00008018.png,64,43,54,22,329,33,2,55
00008019.png,318,3,10,13,120,11,52,52
00008020.png,29,13,64,6,278,13,12,61
00008021.png,337,9,15,17,263,18,51,54
00008022.png,448,24,63,25,442,47,11,62
00008023.png,499,18,50,8,469,13,16,49
00008024.png,392,9,6,4,133,1,46,51
00008025.png,446,35,3,5,108,39,39,52
00008026.png,18,47,47,14,159,47,10,58
00008027.png,191,43,59,8,246,21,6,41
00008028.png,322,41,58,16,374,17,15,64
00008029.png,145,33,55,24,372,24,5,63
00008030.png,55,16,24,15,388,30,59,56
00008031.png,31,0,5,19,65,32,62,64
00008032.png,405,14,3,3,452,37,42,40
00008033.png,140,41,55,20,93,0,16,59
00008034.png,226,1,44,9,57,22,11,42
00008035.png,9,3,8,10,294,21,45,59
00008036.png,385,5,54,5,373,48,13,43
00008037.png,498,6,1,19,265,10,42,56
00008038.png,220,3,50,2,267,2,14,60
00008039.png,495,14,0,3,188,21,61,42
00008040.png,121,38,11,11,59,35,47,50
00008041.png,180,22,25,11,134,48,62,59
00008042.png,34,0,48,11,334,29,13,58
00008043.png,16,30,11,3,252,20,60,36
00008044.png,421,26,56,17,390,44,2,52
00008045.png,334,14,53,4,451,18,0,50
00008046.png,213,39,5,6,486,22,53,39
00008047.png,361,12,61,11,338,22,27,45
00008048.png,349,5,42,17,27,4,8,57
00008049.png,345,33,55,21,208,4,9,62
00008050.png,258,24,63,5,256,47,26,59
00008051.png,82,25,49,3,226,1,8,45
00008052.png,398,13,2,18,90,20,51,60
00008053.png,170,28,40,25,59,31,3,62
00008054.png,35,0,17,0,285,0,55,44
00008055.png,339,14,1,8,44,14,54,63
00008056.png,280,0,54,20,2,23,16,58
00008057.png,425,36,62,0,259,16,26,39
00008058.png,488,33,15,15,394,36,56,48
00008059.png,149,13,23,7,228,43,56,62
00008060.png,300,34,56,2,243,28,6,51
00008061.png,100,33,50,4,140,8,9,42
00008062.png,157,49,5,17,492,4,49,57
00008063.png,294,25,59,5,124,45,24,44
00008064.png,88,44,17,1,303,21,64,44
00008065.png,426,7,60,15,482,20,18,54
00008066.png,203,15,14,6,160,20,58,54
00008067.png,86,30,61,18,33,26,17,52
00008068.png,124,12,62,5,220,47,6,44
00008069.png,178,17,20,3,363,26,64,44
00008070.png,360,5,59,19,61,35,8,64
00008071.png,134,13,61,14,444,18,16,51
00008072.png,269,7,3,9,221,8,39,63
00008073.png,392,36,60,4,360,27,18,51
00008074.png,464,7,36,0,302,21,1,59
00008075.png,489,21,20,9,253,21,54,54
00008076.png,412,27,13,8,71,22,56,58
00008077.png,312,47,5,28,374,35,44,61
00008078.png,329,3,45,19,152,41,7,59
00008079.png,66,42,64,7,312,9,16,61
00008080.png,114,37,48,28,78,8,11,63
00008081.png,252,33,13,16,363,24,56,61
00008082.png,264,30,63,6,431,9,30,64
00008083.png,7,32,6,4,441,25,49,42
00008084.png,391,31,11,10,164,31,53,49
00008085.png,286,46,57,10,468,31,11,46
00008086.png,368,40,48,0,240,47,6,54
00008087.png,323,24,64,4,448,2,27,58
00008088.png,455,15,59,18,121,24,20,51
00008089.png,96,48,64,14,257,24,11,64
00008090.png,7,0,40,22,1,14,0,59
00008091.png,4,6,51,14,199,31,2,57
00008092.png,310,16,10,27,14,5,52,61
00008093.png,183,27,54,13,154,22,20,57
00008094.png,330,12,64,12,201,24,22,50
00008095.png,300,20,59,15,71,46,6,61
00008096.png,282,32,10,18,340,24,59,53
00008097.png,215,37,7,7,254,12,63,47
00008098.png,486,26,63,1,23,0,17,53
00008099.png,390,45,10,12,346,6,64,52
00008100.png,169,45,0,2,334,9,52,62
00008101.png,451,34,4,10,39,31,58,44
00008102.png,165,26,5,4,409,45,46,51
00008103.png,104,49,3,1,298,8,55,48
00008104.png,116,17,11,9,17,32,51,60
00008105.png,221,20,59,3,477,27,10,61
00008106.png,460,17,7,9,197,35,62,54
00008107.png,208,23,27,7,69,35,60,55
00008108.png,468,20,22,6,21,6,55,58
00008109.png,75,47,53,1,130,2,7,37
00008110.png,394,24,57,16,261,2,6,53
00008111.png,11,45,60,3,360,17,5,50
00008112.png,184,49,47,23,254,43,11,57
00008113.png,208,4,62,19,101,14,21,52
00008114.png,136,21,42,24,192,30,8,59
00008115.png,169,30,15,8,484,17,64,58
00008116.png,69,42,1,0,376,2,60,63
00008117.png,162,44,63,12,263,7,26,45
00008118.png,341,14,54,4,257,37,20,51
00008119.png,480,24,1,9,488,41,61,50
00008120.png,398,34,46,15,149,29,1,64
00008121.png,81,0,60,4,490,13,27,53
00008122.png,209,38,6,17,184,10,56,53
00008123.png,93,24,16,22,257,0,58,62
00008124.png,58,2,58,13,160,9,18,47
00008125.png,314,2,18,8,158,30,61,48
00008126.png,220,22,5,16,214,35,55,62
00008127.png,392,25,2,6,90,31,51,56
00008128.png,431,45,18,6,393,25,61,63
00008129.png,117,33,40,11,398,2,2,58
00008130.png,460,36,52,2,24,37,3,62
00008131.png,439,36,3,14,54,11,50,59
00008132.png,57,7,0,29,1,35,53,63
00008133.png,5,16,6,18,430,2,55,64
00008134.png,320,14,59,3,484,2,11,37
00008135.png,150,15,19,8,111,30,54,57
00008136.png,91,17,55,3,303,43,0,37
00008137.png,129,40,48,7,50,42,3,63
00008138.png,293,1,64,19,328,22,21,62
00008139.png,339,42,49,14,219,23,8,56
00008140.png,324,14,61,29,253,1,19,63
00008141.png,20,9,46,15,205,49,7,60
00008142.png,231,47,1,5,444,21,35,64
00008143.png,214,44,61,27,86,45,26,62
00008144.png,476,33,17,1,229,39,63,58
00008145.png,485,7,1,11,58,33,61,56
00008146.png,267,37,53,7,193,26,14,46
00008147.png,172,46,15,4,80,27,49,51
00008148.png,487,31,63,18,94,27,12,55
00008149.png,233,48,6,11,212,17,54,56
00008150.png,0,24,48,0,466,0,0,39
00008151.png,483,25,1,17,392,41,59,60
00008152.png,202,44,57,15,300,18,12,50
00008153.png,155,47,59,0,465,3,25,62
00008154.png,487,11,4,0,36,4,53,40
00008155.png,414,42,7,15,250,29,52,54
00008156.png,61,37,64,10,276,7,15,63
00008157.png,99,23,63,8,230,35,1,62
00008158.png,76,33,7,2,402,0,54,52
00008159.png,260,18,26,10,34,23,60,63
00008160.png,184,6,0,15,30,29,38,52
00008161.png,193,25,30,4,342,20,64,46
00008162.png,134,23,7,4,29,19,46,57
00008163.png,96,19,52,13,212,48,6,47
00008164.png,473,20,8,13,149,11,53,54
00008165.png,202,22,19,17,367,37,61,61
00008166.png,245,40,15,12,27,22,49,49
00008167.png,199,14,64,0,42,19,31,45
00008168.png,270,43,7,15,60,45,63,59
00008169.png,474,16,56,13,0,47,19,47
00008170.png,347,23,49,1,480,6,3,34
00008171.png,471,29,16,8,416,4,53,52
00008172.png,415,17,33,24,118,10,0,61
00008173.png,249,4,13,2,21,2,55,40
00008174.png,8,25,1,0,20,1,62,50
00008175.png,175,24,57,14,446,6,19,48
00008176.png,218,5,62,5,456,24,4,53
00008177.png,80,12,19,3,373,30,53,46
00008178.png,49,16,43,14,492,18,1,58
00008179.png,490,34,60,10,0,16,25,53
00008180.png,399,7,60,20,180,1,3,56
00008181.png,211,12,47,24,149,20,3,57
00008182.png,234,18,57,7,179,2,0,44
00008183.png,402,32,2,7,303,46,48,46
00008184.png,213,15,41,5,349,11,3,58
00008185.png,482,30,0,5,478,18,57,38
00008186.png,268,11,22,17,456,13,55,54
00008187.png,384,44,54,19,404,43,6,60
00008188.png,369,49,58,2,452,10,12,57
00008189.png,29,5,21,1,473,7,58,36
00008190.png,256,1,47,17,263,2,4,63
00008191.png,311,1,20,3,218,21,59,40
00008192.png,148,41,58,1,109,42,4,51
00008193.png,400,25,54,6,158,16,2,61
00008194.png,321,1,1,8,41,13,40,63
00008195.png,100,40,27,22,485,25,62,64
00008196.png,359,1,58,8,37,1,25,50
00008197.png,459,1,14,7,313,0,54,56
00008198.png,455,1,62,9,371,1,22,48
00008199.png,170,7,11,26,44,39,44,59
00008200.png,12,4,59,9,216,22,22,55
00008201.png,183,44,47,1,65,13,12,55
00008202.png,483,49,6,13,64,40,58,48
00008203.png,158,46,64,2,140,21,16,45
00008204.png,260,27,2,22,11,4,44,63
00008205.png,252,0,22,3,60,26,59,45
00008206.png,314,5,6,6,55,19,64,56
00008207.png,418,25,10,22,94,29,54,64
00008208.png,280,47,13,4,186,30,58,40
00008209.png,349,30,0,21,482,10,53,60
00008210.png,246,21,6,21,472,42,61,59
00008211.png,145,3,8,9,222,34,60,46
00008212.png,5,45,49,19,495,49,7,55
00008213.png,440,26,6,4,324,16,53,59
00008214.png,457,31,52,5,17,20,5,40
00008215.png,191,37,30,18,82,16,63,62
00008216.png,347,33,45,21,163,49,7,54
00008217.png,238,9,56,5,383,5,8,54
00008218.png,299,10,53,11,202,36,11,48
00008219.png,286,32,10,2,98,27,54,52
00008220.png,192,48,62,2,353,37,27,47
00008221.png,388,36,8,13,467,9,42,63
00008222.png,128,40,54,26,374,31,15,64
00008223.png,32,43,0,0,20,20,34,39
00008224.png,189,14,6,1,125,35,40,39
00008225.png,232,14,38,6,112,4,1,47
00008226.png,126,8,63,16,497,44,1,62
00008227.png,492,4,10,6,360,48,44,58
00008228.png,375,33,62,14,192,30,14,50
00008229.png,200,16,50,0,67,37,5,55
00008230.png,55,40,17,6,311,31,57,56
00008231.png,415,3,39,3,4,19,3,51
00008232.png,344,4,62,11,43,37,11,62
00008233.png,83,4,39,12,496,47,0,57
00008234.png,173,49,44,23,275,10,8,56
00008235.png,163,33,7,3,176,44,47,62
00008236.png,468,15,3,4,435,34,53,63
00008237.png,336,40,50,15,424,48,2,62
00008238.png,112,35,63,19,106,38,25,62
00008239.png,122,4,59,12,357,49,11,47
00008240.png,53,19,11,15,332,48,50,49
